CUSTOMER_ID,CUSTOMER_CATEGORY_ID,CUSTOMER_NAME,CUSTOMER_SECTOR_TYPE,SECTOR_CODE,CUSTOMER_RISK_LEVEL
10028974,1,"William Nakamura",0,"",""
10029748,2,"Joshua Mohamed Fahmy",0,"",""
10029451,4,"Harper Li",0,"",""
10027019,3,"Chloe Takashi Tariq Clark Sato",0,"",""
10032699,4,"Charlotte Jin Clark",0,"",""
10018020,1,"Zainab Al-Farooq",0,"",""
10014895,1,"Akira Joseph Karim White",0,"",""
10024700,2,"Henry Ava Anderson",0,"",""
10017700,1,"Yuki Younis",0,"",""
10031358,4,"Mark Jacob El-Sayed Zhao",0,"",""
10023479,2,"Minato Henry Owen Thomas",0,"",""
10017277,3,"Sami Sato",0,"",""
10017405,4,"Sami Li",0,"",""
10012246,3,"Benjamin Jin Young Khan",0,"",""
10011125,3,"Layla Takahashi",0,"",""
10025509,3,"Tariq Akira Dylan Guo Guo",0,"",""
10014864,2,"Taro Minato Hussein",0,"",""
10033815,2,"William Amelia Baker Carter",0,"",""
10016912,4,"Matthew Wright",0,"",""
10010502,2,"Amelia Al-Mansour",0,"",""
10029310,3,"Chloe Isabella Nasir",0,"",""
10019118,3,"Xia Al-Mohammed",0,"",""
10012613,4,"Chen Zayed",0,"",""
10014393,4,"Ali Khan Deng",0,"",""
10032427,3,"Karim Grace Walker",0,"",""
10021634,2,"Ryu Sharif",0,"",""
10013109,1,"Thomas Al-Mansour Huang",0,"",""
10031380,3,"Satoshi Nakamura",0,"",""
10030501,2,"Jia Darwish Tanaka",0,"",""
10012223,4,"Christopher James Akira Zhang",0,"",""
10013642,3,"Scarlett King",0,"",""
10023569,3,"Satoshi Harris Al-Mohammed",0,"",""
10027115,1,"Nathan Fujiwara Amin",0,"",""
10022408,4,"Lei Henry Zhao",0,"",""
10031574,3,"Daniel Mark Qureshi",0,"",""
10033652,4,"Youssef Shimizu",0,"",""
10020250,2,"Takashi Jack Sharif",0,"",""
10034501,3,"Jin Henry Qureshi",0,"",""
10026366,2,"Layla Dylan Ota Li",0,"",""
10018438,4,"Xia Fatima Dylan Zain",0,"",""
10012790,2,"Karim Zhang",0,"",""
10020837,1,"Minato Jia Mustafa",0,"",""
10011307,3,"Salma Moore",0,"",""
10027458,4,"Mason Haddad",0,"",""
10015688,2,"Victoria Hiroshi Ishikawa Lewis",0,"",""
10011297,2,"Lily Yuki Qureshi King",0,"",""
10036412,4,"Harper Miller",0,"",""
10029808,4,"Daniel Rania Darwish",0,"",""
10008532,3,"Dylan Ryu Zhang Haddad",0,"",""
10027949,4,"Henry Wright",0,"",""
10019499,3,"Henry Nasir",0,"",""
10010501,2,"Matthew Salma Wright",0,"",""
10018227,2,"Joseph Joseph Xu",0,"",""
10015824,1,"Anthony Kenji Khan",0,"",""
10031357,1,"Alexander Jack Smith Moore",0,"",""
10017963,3,"Alexander Guo",0,"",""
10024058,3,"Khadija William Minato Ishikawa",0,"",""
10015416,1,"Hiroshi Haddad",0,"",""
10026373,2,"Jia Harper Hussein Takahashi",0,"",""
10014217,2,"Michael Takahashi",0,"",""
10030362,1,"Mark Harris",0,"",""
10024940,3,"Mohamed Zhang Kobayashi",0,"",""
10032311,4,"Ryu Khadija Darwish",0,"",""
10021156,2,"Grace Akira Takahashi",0,"",""
10033125,4,"Olivia Sami Ishikawa",0,"",""
10033556,1,"Minato Mitchell",0,"",""
10025128,3,"Haruto Evelyn Jabari",0,"",""
10013260,2,"Grace Victoria Dylan Ota",0,"",""
10018245,2,"Jack Shimizu",0,"",""
10014409,4,"Isabella Lin Mitchell",0,"",""
10033198,2,"Hassan Zhang",0,"",""
10009306,3,"Emma Hana Wu",0,"",""
10016213,3,"Michael Tanaka",0,"",""
10015314,2,"Harper Mariam Zain Wu",0,"",""
10021589,1,"Hiroshi Nicholas Harris",0,"",""
10024029,1,"Sami Andrew Alexander Johnson",0,"",""
10019583,4,"Hiroshi Leo Ishikawa",0,"",""
10023307,3,"Sophia Amelia Davis",0,"",""
10009155,3,"Robert Deng Al-Mansour",0,"",""
10026838,2,"Omar Rania Khan Mitchell",0,"",""
10025553,1,"Liang Miller Miller",0,"",""
10012194,4,"Lei Hussein",0,"",""
10024742,1,"Taro Mia Shimizu",0,"",""
10010995,4,"Youssef King Smith",0,"",""
10026625,4,"Benjamin Ava Qureshi",0,"",""
10025165,3,"Emma Olivia Moore",0,"",""
10024763,1,"Hui Yang Haddad",0,"",""
10028627,4,"Nour Akira Ahmed Ishikawa",0,"",""
10025289,4,"Layla Harper Miller",0,"",""
10034720,1,"Lei Zayed",0,"",""
10033491,2,"Ryu Leo Xu",0,"",""
10012091,2,"Robert Jia Younis",0,"",""
10014791,2,"Hui Tanaka",0,"",""
10014739,1,"Hassan Minato Mohamed Al-Farsi",0,"",""
10026152,1,"Nour Harper White Shimizu",0,"",""
10010763,1,"Hiroshi Hassan Khan",0,"",""
10021121,2,"Liang Taro Joshua Tanaka",0,"",""
10033546,1,"Taro Rahman",0,"",""
10010946,1,"Nicholas William Yang",0,"",""
10026810,4,"Ella Amelia Chen",0,"",""
10019316,2,"Taro Shimizu",0,"",""
10009180,1,"Hiroshi Hussein",0,"",""
10031836,2,"Minato Fujiwara Xu",0,"",""
10026068,2,"Hui Tian Jacob Nasir Smith",0,"",""
10021773,2,"Liang John Nakamura",0,"",""
10012319,4,"Ali El-Sayed",0,"",""
10013610,3,"Thomas Ahmed Joshua Fujiwara",0,"",""
10027887,2,"Ethan Layla Tang Deng",0,"",""
10022372,3,"Anthony Ryu Zain",0,"",""
10027752,4,"Madison Al-Mohammed",0,"",""
10021003,4,"Jacob Ota",0,"",""
10026128,4,"Emily Samuel Al-Mohammed Al-Mansour",0,"",""
10019450,4,"Haruto Karim Huang",0,"",""
10019057,3,"Evelyn Hao Qureshi",0,"",""
10015288,2,"Tariq Omar Matsumoto",0,"",""
10012527,4,"Isabella Jin Victoria Moore",0,"",""
10017598,2,"James Wu Mustafa",0,"",""
10012368,1,"Ibrahim Lily Daniel Young",0,"",""
10030874,1,"Lei Moore",0,"",""
10013021,3,"Victoria Robert Khan",0,"",""
10019599,2,"Lily Lei Tanaka",0,"",""
10021553,4,"Kenji Khan",0,"",""
10037214,3,"Ryan Yuki Kenji Young Jabari",0,"",""
10009207,3,"Benjamin Madison Wright",0,"",""
10015414,1,"Kenji Harris",0,"",""
10028470,3,"Samuel Nicholas Li",0,"",""
10033338,3,"Nicholas Fatima Olivia Darwish Tang",0,"",""
10011020,1,"Mia Mason Chen Wu",0,"",""
10022912,2,"Olivia Mason Carter",0,"",""
10020102,2,"Omar Evelyn Xu",0,"",""
10019796,1,"Ali Isabella Anthony Li",0,"",""
10019378,2,"Lei Wang Zayed",0,"",""
10024866,3,"Karim Haddad Takahashi",0,"",""
10024602,1,"Joshua Ota Darwish",0,"",""
10012033,3,"Owen Tian Tang",0,"",""
10026259,2,"Mark Kenji Joseph Younis King",0,"",""
10009030,3,"Tariq Abigail Joshua Xu",0,"",""
10027368,4,"Jia Omar Jin Chen",0,"",""
10021406,2,"Emma Tang Yang",0,"",""
10016712,3,"James Hui Rahman",0,"",""
10029724,3,"Michael Anderson",0,"",""
10011843,1,"Omar Khan",0,"",""
10022187,3,"Yuan Smith",0,"",""
10026490,3,"Akira John Ishikawa Li",0,"",""
10028810,4,"Salma Joseph Ota",0,"",""
10021535,3,"Joshua Sami Carter Baker",0,"",""
10038040,2,"Yuan Layla Shimizu Mitchell",0,"",""
10031690,3,"Ethan Kenji Nicholas Carter Davis",0,"",""
10023386,2,"Jack Zhao Smith",0,"",""
10022108,2,"Robert Wu",0,"",""
10022471,4,"James Robert Al-Mansour Yang",0,"",""
10033835,3,"Olivia Grace Chen",0,"",""
10014919,4,"Khadija Tang Al-Farooq",0,"",""
10011811,4,"Hiroshi Joshua Jabari",0,"",""
10022755,3,"Taro David Tang",0,"",""
10012247,2,"Khadija Ethan Haddad Mustafa",0,"",""
10026717,3,"Wei Walker Carter",0,"",""
10013541,1,"Scarlett Henry Johnson",0,"",""
10022177,2,"Julian William Mitchell Nakamura",0,"",""
10029232,4,"Aisha Robert Thomas Zayed",0,"",""
10021419,2,"Nour Jacob Tang",0,"",""
10037711,4,"Benjamin Youssef Omar Chen",0,"",""
10010618,4,"Zhang Sharif",0,"",""
10020726,2,"Nicholas Hui David King",0,"",""
10014659,4,"Mason Wei Chloe Lewis Baker",0,"",""
10012546,3,"Jack Benjamin Al-Mansour",0,"",""
10025999,1,"Zhang Yang",0,"",""
10016013,2,"Harper Miller",0,"",""
10013551,3,"Satoshi Ota Wu",0,"",""
10034851,4,"Kenji Lucy El-Sayed",0,"",""
10034247,3,"Benjamin Andrew Zhao Takahashi",0,"",""
10017169,4,"Sophia Kenji Deng",0,"",""
10017846,1,"Owen Haruto Lin King Ishikawa",0,"",""
10035408,3,"Ali Matthew Li Johnson",0,"",""
10033457,2,"Thomas Nour David Hussein Moore",0,"",""
10008948,1,"Dylan Baker Lewis",0,"",""
10012251,3,"Zhang Victoria Chen Wright",0,"",""
10017348,1,"Grace Amin Tang",0,"",""
10011141,2,"James Shimizu",0,"",""
10011227,2,"Madison Tang",0,"",""
10034195,4,"Julian Satoshi Davis",0,"",""
10036113,3,"Yuan Sato Al-Mansour",0,"",""
10029558,3,"Kenji Lucy Moore Takahashi",0,"",""
10030883,2,"Abigail Alexander Benjamin Kobayashi El-Sayed",0,"",""
10025493,1,"David Rahman",0,"",""
10017265,3,"Mariam Young Fahmy",0,"",""
10030789,3,"Hana Henry Fatima Wright",0,"",""
10010557,2,"Salma Ava Walker Mitchell",0,"",""
10034012,2,"Mia Abigail Jabari",0,"",""
10013862,1,"Joseph Dylan Wright",0,"",""
10028606,1,"Yuan Ota",0,"",""
10009029,4,"Evelyn Olivia Owen Haddad Liu",0,"",""
10026473,4,"Jia Alexander Charlotte Ota",0,"",""
10031097,1,"Matthew Chloe Mustafa",0,"",""
10014687,1,"Charlotte Emily Matsumoto",0,"",""
10008950,2,"Jia Jia Dylan Moore",0,"",""
10032890,4,"Scarlett Jin Johnson Young",0,"",""
10027750,3,"Mark John Nour Matsumoto",0,"",""
10018008,1,"Ahmed Jack Younis",0,"",""
10022090,3,"Lin Khadija Brown Liu",0,"",""
10014852,3,"Xia Scarlett Younis Carter",0,"",""
10029612,1,"Lin Michael Ishikawa",0,"",""
10008628,3,"Grace Huang Yang",0,"",""
10018613,3,"Christopher Zhang Ishikawa",0,"",""
10035122,4,"Salma Madison Al-Farooq Miller",0,"",""
10031491,2,"Ryu Isabella Smith",0,"",""
10020788,4,"Jack Wright",0,"",""
10013814,2,"Harper Deng",0,"",""
10020833,4,"James Fahmy",0,"",""
10016848,1,"Matthew Andrew Li",0,"",""
10031203,4,"Liang Owen Hill Kobayashi",0,"",""
10009135,2,"Zhang Ryu John Zhang",0,"",""
10024412,4,"Harper Mohamed Carter",0,"",""
10037250,1,"Nicholas Julian Brown",0,"",""
10034106,1,"Aisha Zhang",0,"",""
10023949,2,"Charlotte Fatima Deng",0,"",""
10030467,3,"Hiroshi Hassan Fujiwara",0,"",""
10025980,2,"Zainab Jia Smith",0,"",""
10013473,4,"Christopher Jack Haddad Lewis",0,"",""
10035206,1,"Joshua Kobayashi",0,"",""
10035884,4,"Ava Walker",0,"",""
10025009,2,"Mohamed Alexander Fujiwara",0,"",""
10030014,2,"Charlotte John Isabella Hussein",0,"",""
10029554,3,"John Jacob Mitchell",0,"",""
10023063,1,"William Akira Zhang",0,"",""
10020781,4,"Hui Ryu Kobayashi",0,"",""
10015059,2,"Tariq Xia Fahmy El-Sayed",0,"",""
10033923,4,"Hassan Michael Qureshi Zhang",0,"",""
10023006,2,"Taro Jia Takahashi",0,"",""
10014282,3,"Karim Fahmy",0,"",""
10026815,4,"Madison Mariam Al-Farsi",0,"",""
10009100,1,"Zhang Deng",0,"",""
10013559,1,"Ahmed Thomas",0,"",""
10017510,1,"Hui Liu",0,"",""
10015657,4,"Tian Wu Takahashi",0,"",""
10011168,4,"Mia Nicholas Matsumoto",0,"",""
10038959,4,"Khadija Mariam Robert Thomas Li",0,"",""
10020515,2,"Matthew Tanaka Amin",0,"",""
10022859,4,"James King",0,"",""
10031714,4,"Nour Robert Nathan Guo Jabari",0,"",""
10027657,4,"Robert Mariam Robert Al-Mohammed",0,"",""
10038634,2,"Robert Ethan Mustafa Shimizu",0,"",""
10034469,4,"Dylan Ibrahim Miller",0,"",""
10032083,1,"Olivia Hassan Henry Al-Farooq Baker",0,"",""
10021527,2,"Rania Omar Ota",0,"",""
10017084,2,"Lei Kenji Nasir",0,"",""
10012857,2,"Victoria Al-Farooq",0,"",""
10022701,2,"Ethan Ishikawa",0,"",""
10038695,3,"Andrew Michael White",0,"",""
10035179,4,"Lei Tanaka",0,"",""
10033108,3,"Zhang Nasir Xu",0,"",""
10017686,3,"Kenji Zainab Zhao Fujiwara",0,"",""
10031648,1,"William Jin Davis",0,"",""
10019857,3,"Nicholas Scarlett Lin",0,"",""
10009257,1,"Benjamin Hussein Haddad",0,"",""
10027490,3,"Joshua Jia Alexander Mitchell",0,"",""
10023431,4,"Chen Joshua Mohamed Mitchell Wu",0,"",""
10021917,4,"Ibrahim Anthony Hao Miller",0,"",""
10023716,3,"Ethan Leo Guo",0,"",""
10014476,2,"Nour Chen",0,"",""
10036934,4,"Aisha Yang",0,"",""
10038505,3,"Mohamed Chen Thomas",0,"",""
10015308,3,"Salma Sharif",0,"",""
10035635,4,"Hiroshi Robert Takashi Moore",0,"",""
10015040,1,"Robert Daniel Clark",0,"",""
10014123,3,"Zhang Mohamed Ishikawa",0,"",""
10034990,1,"Layla Tian Hussein",0,"",""
10015307,3,"Anthony King",0,"",""
10038334,3,"Lin Mark Khan",0,"",""
10025456,1,"Chen Sophia El-Sayed",0,"",""
10018691,2,"Victoria Leo Hussein",0,"",""
10031140,2,"Lucy Takahashi Lin",0,"",""
10031139,4,"Samuel Young",0,"",""
10019271,3,"Jin Wang",0,"",""
10010591,2,"Mason Chen El-Sayed",0,"",""
10021004,2,"Lily Youssef Lucy Matsumoto",0,"",""
10028144,3,"Alexander Huang Sato",0,"",""
10026282,4,"Hiroshi Moore Zhao",0,"",""
10038827,1,"Robert David Sharif Xu",0,"",""
10021523,3,"Tariq Minato Wang",0,"",""
10022333,3,"Hassan Joshua Jia Al-Farooq Kobayashi",0,"",""
10024730,1,"Hana Jabari",0,"",""
10024194,3,"Julian Zayed",0,"",""
10033339,2,"Benjamin Amin",0,"",""
10021376,2,"Sophia Madison Moore",0,"",""
10029816,4,"Yuan Grace Chen Qureshi",0,"",""
10034433,3,"Zainab Ota",0,"",""
10028441,4,"Hana Kobayashi Huang",0,"",""
10033284,4,"Salma Henry Mustafa Jabari",0,"",""
10023133,2,"Matthew Ali Xu",0,"",""
10038573,1,"Jin Madison Rania Takahashi Hill",0,"",""
10034305,4,"Fatima Tariq Thomas",0,"",""
10012892,4,"Hiroshi Kobayashi",0,"",""
10038551,2,"Mark Mark Julian Khan",0,"",""
10036752,4,"Olivia Ali Haddad",0,"",""
10029456,4,"Hana Mark Khan",0,"",""
10031026,1,"Khadija Moore",0,"",""
10031177,1,"Isabella Jia Mitchell Huang",0,"",""
10024920,4,"Ahmed Kenji Harris",0,"",""
10019433,4,"Sami Lei Jacob Thomas Lewis",0,"",""
10016171,2,"Haruto Tanaka Smith",0,"",""
10022858,4,"Yuan Taro Al-Farsi",0,"",""
10032628,4,"Nour Zayed Wright",0,"",""
10025798,3,"Hana Robert Fahmy",0,"",""
10038435,3,"Lin William Baker Baker",0,"",""
10036086,1,"Ahmed Amin",0,"",""
10029651,4,"Minato Wang",0,"",""
10035059,3,"Victoria Thomas",0,"",""
10025089,3,"Owen Tian Darwish Liu",0,"",""
10026160,1,"Emma Yang",0,"",""
10018114,2,"Wei Nasir Young",0,"",""
10015042,2,"Tian Layla Tariq Smith Kobayashi",0,"",""
10032724,1,"Emma Layla Sato",0,"",""
10036398,1,"Khadija Smith",0,"",""
10023666,4,"Evelyn Anthony Johnson",0,"",""
10013686,1,"Akira Mia Kobayashi",0,"",""
10035773,2,"Owen Zain",0,"",""
10031211,2,"Anthony Sami Amin",0,"",""
10016809,3,"Sami Nasir",0,"",""
10018568,1,"Karim Owen Ishikawa Clark",0,"",""
10025732,1,"Benjamin Sami Darwish Yang",0,"",""
10012772,2,"Fatima Clark",0,"",""
10027389,3,"Amelia Grace Guo",0,"",""
10036679,3,"Tian Lei Davis",0,"",""
10019471,3,"Andrew Joseph Nakamura",0,"",""
10047667,2,"Chloe Qureshi",0,"",""
10041917,2,"Layla Ahmed Fatima Mustafa Nasir",0,"",""
10017796,1,"Layla Ibrahim Xu",0,"",""
10043271,3,"Omar Jack Davis",0,"",""
10043353,1,"Lily Nathan Qureshi",0,"",""
10043702,2,"Chloe Isabella Younis Nakamura",0,"",""
10043846,4,"Wei Jack Harris",0,"",""
10035986,4,"Tariq Wright",0,"",""
10039560,4,"John Leo Liu",0,"",""
10039785,2,"Hana Shimizu Chen",0,"",""
10042173,1,"Dylan Fahmy Jabari",0,"",""
10008837,1,"Taro Zainab Ishikawa",0,"",""
10032782,3,"Jacob Zayed",0,"",""
10046534,1,"Christopher Lin Thomas",0,"",""
10046647,4,"Liang Chen",0,"",""
10031021,1,"Haruto Jia Zayed Al-Mansour",0,"",""
10008880,1,"Jin Evelyn Hussein",0,"",""
10038137,2,"Karim Amelia Qureshi",0,"",""
10024703,1,"Ella Qureshi Amin",0,"",""
10044339,3,"Zainab Moore Johnson",0,"",""
10018233,4,"Ryan Walker",0,"",""
10043974,1,"Ryan Lin",0,"",""
10036912,2,"Thomas Chloe Wu",0,"",""
10033121,4,"Amelia Mason Rahman Carter",0,"",""
10042134,3,"Ali Carter Thomas",0,"",""
10037500,1,"Zainab Mark Wright",0,"",""
10040528,2,"Grace Guo",0,"",""
10015691,2,"Layla Michael Nakamura",0,"",""
10031330,2,"Karim Zhang",0,"",""
10027773,3,"Tian James Jia Hussein",0,"",""
10043131,4,"Anthony Liang Xu Ishikawa",0,"",""
10040828,1,"Xia Fujiwara Xu",0,"",""
10041097,1,"Yuki Wu",0,"",""
10039796,3,"David Hill",0,"",""
10043390,2,"Emily Karim Hussein",0,"",""
10044233,2,"Chloe Chloe Wright",0,"",""
10044478,1,"Michael Wang",0,"",""
10047665,3,"Sophia Sami Matsumoto",0,"",""
10044317,2,"Daniel Victoria Shimizu",0,"",""
10041878,1,"Scarlett Guo",0,"",""
10035447,3,"Satoshi Jacob John Xu",0,"",""
10045467,3,"Yuan Tian Young Al-Mohammed",0,"",""
10020751,1,"Lucy Amelia Xu",0,"",""
10022443,3,"Alexander Amin Zain",0,"",""
10021852,4,"Ali Sharif",0,"",""
10021767,1,"Minato Kobayashi",0,"",""
10022366,3,"Joshua Daniel Mitchell Qureshi",0,"",""
10010816,2,"Henry Ella Lin Moore",0,"",""
10010841,4,"Nicholas Fahmy",0,"",""
10010564,1,"Jack Wu",0,"",""
10010592,3,"Jacob Mohamed Smith",0,"",""
10008807,2,"Henry Mariam White",0,"",""
10019801,3,"Zainab Christopher Guo",0,"",""
10022348,4,"Ryu Salma Anderson",0,"",""
10018405,2,"Hao Amelia Wang",0,"",""
10022296,4,"Jin Rahman Sato",0,"",""
10018477,2,"David Joseph Thomas",0,"",""
10019344,2,"Samuel Isabella Zhao Sharif",0,"",""
10018790,1,"Lei Haruto Clark Takahashi",0,"",""
10018404,3,"Madison Scarlett Lewis",0,"",""
10019255,4,"Akira Aisha Khan",0,"",""
10020414,4,"Ella Liang Tanaka Tang",0,"",""
10018700,4,"Victoria Fahmy",0,"",""
10018327,1,"Nour Grace Zhao",0,"",""
10018250,4,"Jia Ethan Qureshi",0,"",""
10018562,3,"Mia Leo White",0,"",""
10020150,2,"William Mason Sharif Wang",0,"",""
10019999,3,"Hana Satoshi Kobayashi",0,"",""
10019786,3,"Khadija Shimizu",0,"",""
10021918,1,"William Mustafa Brown",0,"",""
10022223,1,"Youssef Chen",0,"",""
10024008,3,"Lily Nakamura",0,"",""
10024812,4,"Olivia Yuki White Davis",0,"",""
10024640,1,"Yuki Xu",0,"",""
10026458,1,"Scarlett Mohamed Baker Zayed",0,"",""
10028865,4,"Nour Sharif",0,"",""
10028166,1,"Takashi Khadija Zayed",0,"",""
10025056,4,"Jia Karim Thomas Zayed",0,"",""
10025058,1,"William Omar Hussein",0,"",""
10026942,3,"Hao Khan Chen",0,"",""
10024518,1,"Xia Mitchell",0,"",""
10021808,1,"Joseph Youssef Thomas",0,"",""
10022100,4,"William Ali Matsumoto",0,"",""
10022774,1,"Madison Alexander James Rahman Hussein",0,"",""
10022206,3,"Joseph Walker Liu",0,"",""
10021131,1,"Ryan Al-Farooq Amin",0,"",""
10021259,1,"Salma Haruto Ella Rahman",0,"",""
10025309,3,"Zainab Shimizu",0,"",""
10023620,1,"Hana Rania Wu Sharif",0,"",""
10022807,2,"Emily Lin Chen",0,"",""
10025651,4,"Victoria Andrew Al-Farsi",0,"",""
10023541,4,"Ryan Emma Al-Farooq",0,"",""
10023994,3,"Scarlett Haddad",0,"",""
10023463,2,"Mason Yuan Smith",0,"",""
10025204,1,"Youssef Ryu Chen",0,"",""
10018255,3,"Matthew Walker",0,"",""
10018816,1,"Taro Nicholas Kobayashi",0,"",""
10020324,3,"Hao Yuki Mustafa Shimizu",0,"",""
10018552,2,"Khadija Ota",0,"",""
10024236,3,"Xia Satoshi Fujiwara",0,"",""
10026466,2,"Sami Youssef Zain",0,"",""
10020487,3,"Victoria Walker",0,"",""
10025854,1,"Dylan Ryan Samuel Moore",0,"",""
10020444,4,"Hassan Lei Al-Mansour",0,"",""
10020501,2,"Fatima Tariq Tian Wright",0,"",""
10026607,4,"Scarlett Nicholas Young",0,"",""
10025467,1,"Grace Lewis Clark",0,"",""
10028707,4,"Mason James Wu",0,"",""
10040705,4,"Chloe Leo Al-Mansour",0,"",""
10024077,3,"Minato Ahmed Baker",0,"",""
10039752,3,"Youssef Nicholas Amin Brown",0,"",""
10021469,3,"Xia Olivia Darwish",0,"",""
10043748,2,"Ava Mason Deng",0,"",""
10040455,1,"Ahmed Mustafa",0,"",""
10040456,4,"Lei Satoshi Hussein",0,"",""
10027584,2,"Fatima Yang",0,"",""
10011632,1,"Emma Ahmed Jin Brown",0,"",""
10023259,1,"Isabella Rahman Fahmy",0,"",""
10036195,3,"Julian Xia Hao Al-Mohammed Smith",0,"",""
10044880,1,"Amelia Kobayashi",0,"",""
10042177,1,"Ethan Jabari Younis",0,"",""
10026273,2,"Taro Sharif Al-Farooq",0,"",""
10044027,3,"Grace Nathan Al-Farooq Haddad",0,"",""
10020008,2,"Henry Takashi Davis",0,"",""
10017223,3,"Ryan Ishikawa",0,"",""
10041139,1,"Joshua Andrew Carter",0,"",""
10038693,1,"Mia Ishikawa",0,"",""
10012472,1,"Taro Al-Farsi",0,"",""
10043988,4,"Layla Hiroshi Jabari",0,"",""
10043536,3,"Chen Emily Nakamura Clark",0,"",""
10042498,3,"Michael Lin",0,"",""
10044714,3,"Hao Yuki Kobayashi Fahmy",0,"",""
10041778,3,"Andrew Liang Omar Ishikawa",0,"",""
10031958,1,"Mia Joseph Nasir",0,"",""
10042000,2,"Yuan Xia Emma Wang",0,"",""
10042978,3,"Christopher Andrew Ava Wu",0,"",""
10039912,4,"Chen Tang Baker",0,"",""
10044944,1,"Yuan Jabari Qureshi",0,"",""
10043878,1,"Aisha Nathan Walker Lewis",0,"",""
10042472,3,"Zainab Robert Davis Jabari",0,"",""
10043764,4,"Akira Ahmed Wang",0,"",""
10044743,3,"Amelia Ota",0,"",""
10044459,1,"Chloe Henry Al-Mohammed",0,"",""
10015108,3,"Hao Taro James Sharif",0,"",""
10040289,3,"Hao Haruto Ota",0,"",""
10043517,4,"Ryu Akira Li",0,"",""
10043726,2,"Ella Alexander Hussein",0,"",""
10016792,3,"Alexander Amin",0,"",""
10038616,2,"Jacob Kobayashi Wu",0,"",""
10014458,3,"Amelia Lily Sato",0,"",""
10036468,3,"Jacob Li",0,"",""
10043766,1,"Hiroshi Mariam Xia Baker Younis",0,"",""
10012173,4,"Samuel Evelyn Tanaka Brown",0,"",""
10015669,1,"Harper Harper Ryan Wang",0,"",""
10044500,4,"Jacob Nathan Julian Al-Farooq",0,"",""
10041945,4,"Sophia Haddad",0,"",""
10015456,4,"John Jin Nakamura",0,"",""
10042512,2,"Haruto Anthony Zayed",0,"",""
10033336,4,"Mason Mariam Anderson Hill",0,"",""
10041971,1,"Sophia Christopher Guo Liu",0,"",""
10028655,3,"Ethan Deng",0,"",""
10021642,4,"Anthony Ava Emily Nasir Smith",0,"",""
10041809,3,"Anthony Baker Hill",0,"",""
10040839,3,"Hana Al-Farooq",0,"",""
10041471,4,"Julian Joseph Leo Al-Mansour Lin",0,"",""
10037429,1,"Joseph Amin",0,"",""
10041666,1,"Christopher Samuel Liu Brown",0,"",""
10041309,2,"Salma Nasir",0,"",""
10040698,1,"Satoshi Takashi Youssef Lewis",0,"",""
10025685,1,"Khadija Amin Hussein",0,"",""
10042359,4,"Youssef Fahmy",0,"",""
10038515,4,"Charlotte Fujiwara",0,"",""
10015239,4,"Lily Dylan Wang",0,"",""
10037524,4,"Tian Hana Lei Moore Moore",0,"",""
10011571,3,"John Johnson",0,"",""
10040895,3,"Haruto Thomas Qureshi",0,"",""
10040776,1,"Harper Wang",0,"",""
10038910,1,"Ali Anderson Yang",0,"",""
10041004,4,"William White",0,"",""
10016384,1,"Joseph Kenji Chen",0,"",""
10042010,4,"Akira Sophia Huang Guo",0,"",""
10016619,4,"Grace Wei Clark Ota",0,"",""
10016288,1,"Hiroshi Rahman Qureshi",0,"",""
10045824,3,"Tian Jin Yang Tanaka",0,"",""
10039469,3,"Anthony Kenji Smith",0,"",""
10045514,2,"Amelia Lei Guo",0,"",""
10041734,2,"Salma Abigail Wang",0,"",""
10046076,2,"Abigail Christopher Sato Fujiwara",0,"",""
10046223,3,"Joseph Hao Takahashi",0,"",""
10046279,2,"Sami Johnson Hill",0,"",""
10045358,3,"Olivia Nour Zayed",0,"",""
10045631,3,"Mariam Walker Wu",0,"",""
10045983,4,"Daniel Huang",0,"",""
10045979,3,"Hassan King",0,"",""
10040942,1,"Owen Harris",0,"",""
10045597,3,"Ava Sami Haddad",0,"",""
10046026,3,"Aisha Tang",0,"",""
10046224,1,"Haruto Tian Chloe Fujiwara",0,"",""
10046336,1,"Lucy Samuel Haddad",0,"",""
10043187,3,"Owen Jia Mia Shimizu",0,"",""
10045950,4,"Rania Huang",0,"",""
10045921,2,"Xia Haruto Smith",0,"",""
10045854,3,"Mariam Chen",0,"",""
10046218,2,"Scarlett Anderson",0,"",""
10045113,3,"Satoshi Andrew Wu White",0,"",""
10046286,2,"Jin Ali El-Sayed",0,"",""
10046369,3,"Jia Chen Xu",0,"",""
10021400,1,"Akira Young",0,"",""
10045287,1,"Ella Xu",0,"",""
10045232,4,"Ibrahim Kenji Liu Lin",0,"",""
10046341,4,"Dylan Anthony Nasir",0,"",""
10014103,4,"Dylan Charlotte Guo",0,"",""
10017931,1,"Isabella Youssef Xu Wu",0,"",""
10046377,1,"Mark Mitchell",0,"",""
10041427,4,"Karim Shimizu",0,"",""
10038206,1,"Madison Mason Chen Fahmy",0,"",""
10046301,1,"Henry Lucy Scarlett El-Sayed",0,"",""
10046235,4,"Madison Mustafa Moore",0,"",""
10045321,4,"Andrew Young",0,"",""
10037802,2,"Grace Owen Haddad",0,"",""
10046116,2,"Harper Hao Al-Mohammed",0,"",""
10046159,4,"David Wei Zhang",0,"",""
10014603,1,"Xia Isabella Amin Smith",0,"",""
10011988,4,"Hana Madison Matthew Kobayashi Deng",0,"",""
